"StichtagDatJahr","DatenstandCd","HundenameText","GebDatHundJahr","SexHundCd","SexHundLang","SexHundSort","AnzHunde"
2024,"P","Palermo",2017,"1","männlich",1,1
2024,"P","Pallas",2012,"2","weiblich",2,1
2024,"P","Pallàs",2013,"2","weiblich",2,1
2024,"P","Palma",2013,"2","weiblich",2,1
2024,"P","Paloma",2016,"2","weiblich",2,1
2024,"P","Paloma",2018,"2","weiblich",2,1
2024,"P","Paloma",2022,"2","weiblich",2,1
2024,"P","Pam",2019,"2","weiblich",2,1
2024,"P","Pamacs",2022,"1","männlich",1,1
2024,"P","Pamacs",2023,"1","männlich",1,1
2024,"P","Pamela",2016,"2","weiblich",2,1
2024,"P","Pamina",2013,"2","weiblich",2,1
2024,"P","Pamina",2019,"2","weiblich",2,1
2024,"P","Pampalini",2018,"2","weiblich",2,1
2024,"P","Pamuk",2017,"1","männlich",1,1
2024,"P","Pamuy-Mune von Keschla",2020,"2","weiblich",2,1
2024,"P","Pan",2014,"2","weiblich",2,1
2024,"P","Pan",2018,"1","männlich",1,1
2024,"P","Pan",2019,"1","männlich",1,1
2024,"P","Pan",2022,"1","männlich",1,1
2024,"P","Pan",2023,"1","männlich",1,1
2024,"P","Pancake",2015,"2","weiblich",2,1
2024,"P","Panchito",2010,"1","männlich",1,1
2024,"P","Pancho",2018,"1","männlich",1,1
2024,"P","Pancho",2020,"1","männlich",1,1
2024,"P","Pancho",2022,"1","männlich",1,1
2024,"P","Pancie",2015,"2","weiblich",2,1
2024,"P","Panda",2017,"2","weiblich",2,1
2024,"P","Panda",2018,"2","weiblich",2,1
2024,"P","Panda",2021,"1","männlich",1,1
2024,"P","Panda-Sunny",2014,"2","weiblich",2,1
2024,"P","Pandita",2022,"2","weiblich",2,1
2024,"P","Pandora",2020,"2","weiblich",2,1
2024,"P","Pandora-Ora",2020,"2","weiblich",2,1
2024,"P","Pandu",2014,"1","männlich",1,1
2024,"P","Pandu",2020,"1","männlich",1,1
2024,"P","Pandy",2023,"2","weiblich",2,1
2024,"P","Pang",2019,"1","männlich",1,1
2024,"P","Pango",2020,"1","männlich",1,1
2024,"P","Panika",2010,"2","weiblich",2,1
2024,"P","Panka",2022,"2","weiblich",2,1
2024,"P","Pankraz",2019,"1","männlich",1,1
2024,"P","Panna",2018,"2","weiblich",2,1
2024,"P","Panni",2016,"2","weiblich",2,1
2024,"P","Pannya",2011,"2","weiblich",2,1
2024,"P","Pantuka",2010,"2","weiblich",2,1
2024,"P","Paolo",2011,"1","männlich",1,1
2024,"P","Paperlapap's hot chocolate",2011,"2","weiblich",2,1
2024,"P","Papi",2014,"1","männlich",1,1
2024,"P","Papi",2020,"2","weiblich",2,1
2024,"P","Paqu",2014,"2","weiblich",2,1
2024,"P","Paquita Yoko",2021,"2","weiblich",2,1
2024,"P","Paquito",2010,"1","männlich",1,1
2024,"P","Parfait Fleur Zen De Nanuk",2018,"1","männlich",1,1
2024,"P","Pari",2014,"2","weiblich",2,1
2024,"P","Pari",2015,"2","weiblich",2,1
2024,"P","Paris",2006,"1","männlich",1,1
2024,"P","Paris",2010,"2","weiblich",2,1
2024,"P","Paris",2019,"2","weiblich",2,1
2024,"P","Paris",2021,"2","weiblich",2,1
2024,"P","Pasa",2010,"1","männlich",1,1
2024,"P","Pasa",2015,"1","männlich",1,1
2024,"P","Pasa",2022,"1","männlich",1,1
2024,"P","Pasa (Flying Frisbee)",2017,"1","männlich",1,1
2024,"P","Pascha",2009,"1","männlich",1,1
2024,"P","Pascha",2012,"2","weiblich",2,1
2024,"P","Pascha",2017,"1","männlich",1,1
2024,"P","Pascha",2022,"1","männlich",1,1
2024,"P","Pasco",2014,"1","männlich",1,1
2024,"P","Pasha",2020,"1","männlich",1,1
2024,"P","Pasha",2022,"1","männlich",1,1
2024,"P","Pasha",2023,"1","männlich",1,1
2024,"P","Paska",2018,"2","weiblich",2,1
2024,"P","Pasko",2019,"1","männlich",1,1
2024,"P","Pastis",2018,"1","männlich",1,1
2024,"P","Pastis",2022,"1","männlich",1,1
2024,"P","Pata",2013,"2","weiblich",2,1
2024,"P","Pataud",2015,"1","männlich",1,1
2024,"P","Patch Pride Ilona Jeane",2018,"2","weiblich",2,1
2024,"P","Patchoulli de Soleure",2011,"2","weiblich",2,1
2024,"P","Patoux",2022,"2","weiblich",2,1
2024,"P","Patrik",2013,"1","männlich",1,1
2024,"P","Patrik",2018,"1","männlich",1,1
2024,"P","Patschuli",2013,"2","weiblich",2,1
2024,"P","Patty-Tequila",2020,"2","weiblich",2,1
2024,"P","Patux",2023,"1","männlich",1,1
2024,"P","Paty",2023,"2","weiblich",2,1
2024,"P","Paul",2009,"1","männlich",1,1
2024,"P","Paul",2010,"1","männlich",1,2
2024,"P","Paul",2018,"1","männlich",1,1
2024,"P","Paul",2020,"1","männlich",1,1
2024,"P","Paul",2023,"1","männlich",1,1
2024,"P","Paul Anka",2021,"1","männlich",1,1
2024,"P","Paula",2012,"2","weiblich",2,1
2024,"P","Paula",2017,"2","weiblich",2,1
2024,"P","Paula",2022,"2","weiblich",2,1
2024,"P","Paula (Jünona vom Bärenreisch)",2020,"2","weiblich",2,1
2024,"P","Paula v. Schlosswaldhof",2014,"2","weiblich",2,1
2024,"P","Pauli",2022,"1","männlich",1,1
2024,"P","Pauli Paulington",2023,"1","männlich",1,1
2024,"P","Pauline",2017,"2","weiblich",2,1
2024,"P","Paulo (Robby della Cantero)",2017,"1","männlich",1,1
2024,"P","Pauly von der Old Pasture Ranc",2023,"1","männlich",1,1
2024,"P","Pavlova (Slaweya)",2019,"2","weiblich",2,1
2024,"P","Pax",2014,"1","männlich",1,1
2024,"P","Paya vom Hexensturm",2020,"2","weiblich",2,1
2024,"P","Paçoca",2020,"2","weiblich",2,1
2024,"P","Peace Soleil of Amar",2021,"1","männlich",1,1
2024,"P","Peach",2020,"2","weiblich",2,1
2024,"P","Peaches",2010,"2","weiblich",2,1
2024,"P","Peaches",2012,"2","weiblich",2,1
2024,"P","Peaches",2016,"2","weiblich",2,1
2024,"P","Peaches",2022,"2","weiblich",2,1
2024,"P","Peanut",2016,"2","weiblich",2,1
2024,"P","Peanut",2017,"1","männlich",1,1
2024,"P","Peanut",2018,"2","weiblich",2,1
2024,"P","Peanut",2019,"1","männlich",1,1
2024,"P","Peanut",2020,"1","männlich",1,1
2024,"P","Peanut",2021,"1","männlich",1,1
2024,"P","Peanut",2022,"2","weiblich",2,1
2024,"P","Peanut",2023,"1","männlich",1,1
2024,"P","Peanut",2023,"2","weiblich",2,1
2024,"P","Peanut  (Franziska)",2019,"2","weiblich",2,1
2024,"P","Pearl",2013,"2","weiblich",2,1
2024,"P","Pearl Bulldogs Ally",2021,"2","weiblich",2,1
2024,"P","Pearl Shine Nobody Is Perfect",2018,"1","männlich",1,1
2024,"P","Pebble",2020,"1","männlich",1,1
2024,"P","Pebble Creek Litchi",2023,"2","weiblich",2,1
2024,"P","Pebbles",2016,"2","weiblich",2,1
2024,"P","Pebbles",2020,"2","weiblich",2,1
2024,"P","Pebbles",2021,"2","weiblich",2,1
2024,"P","Pecas",2019,"2","weiblich",2,1
2024,"P","Pecorino",2020,"1","männlich",1,1
2024,"P","Pedro",2009,"1","männlich",1,1
2024,"P","Pedro",2014,"1","männlich",1,1
2024,"P","Pedro",2021,"1","männlich",1,1
2024,"P","Peggy",2015,"2","weiblich",2,1
2024,"P","Peggy",2017,"2","weiblich",2,1
2024,"P","Peggy",2019,"2","weiblich",2,1
2024,"P","Peggy",2021,"2","weiblich",2,1
2024,"P","Peggy (Meggi)",2016,"2","weiblich",2,1
2024,"P","Pelayo",2016,"1","männlich",1,1
2024,"P","Pele vom Ghei",2020,"1","männlich",1,1
2024,"P","Pelu Flor Dos Alpes",2019,"1","männlich",1,1
2024,"P","Peluche",2018,"1","männlich",1,1
2024,"P","Peluda",2012,"2","weiblich",2,1
2024,"P","Pelusa",2023,"2","weiblich",2,1
2024,"P","Pelè",2022,"2","weiblich",2,1
2024,"P","Penelope",2011,"2","weiblich",2,1
2024,"P","Penelope",2018,"2","weiblich",2,1
2024,"P","Penguin",2020,"1","männlich",1,1
2024,"P","Penny",2011,"2","weiblich",2,1
2024,"P","Penny",2016,"2","weiblich",2,1
2024,"P","Penny",2018,"2","weiblich",2,2
2024,"P","Penny",2021,"2","weiblich",2,1
2024,"P","Peny",2014,"2","weiblich",2,1
2024,"P","Pepa",2014,"2","weiblich",2,1
2024,"P","Pepa",2019,"2","weiblich",2,1
2024,"P","Pepa",2021,"2","weiblich",2,1
2024,"P","Pepe",2011,"1","männlich",1,1
2024,"P","Pepe",2016,"1","männlich",1,1
2024,"P","Pepe",2018,"1","männlich",1,1
2024,"P","Pepe",2019,"1","männlich",1,3
2024,"P","Pepe",2020,"1","männlich",1,2
2024,"P","Pepe",2021,"1","männlich",1,2
2024,"P","Pepe-Pedro",2021,"1","männlich",1,1
2024,"P","Pepi",2021,"2","weiblich",2,1
2024,"P","Pepino",2012,"1","männlich",1,1
2024,"P","Pepita",2010,"2","weiblich",2,1
2024,"P","Pepita",2012,"2","weiblich",2,1
2024,"P","Pepita",2013,"2","weiblich",2,1
2024,"P","Pepita",2019,"2","weiblich",2,1
2024,"P","Pepita (Xamira)",2016,"2","weiblich",2,1
2024,"P","Pepito",2018,"1","männlich",1,2
2024,"P","Pepito",2021,"1","männlich",1,1
2024,"P","Pepone",2009,"1","männlich",1,1
2024,"P","Peppa",2015,"2","weiblich",2,2
2024,"P","Peppa",2017,"2","weiblich",2,1
2024,"P","Peppa",2021,"2","weiblich",2,1
2024,"P","Pepper",2003,"2","weiblich",2,1
2024,"P","Pepper",2013,"1","männlich",1,1
2024,"P","Pepper",2015,"2","weiblich",2,1
2024,"P","Pepper",2017,"2","weiblich",2,1
2024,"P","Pepper",2018,"2","weiblich",2,1
2024,"P","Pepper",2019,"2","weiblich",2,1
2024,"P","Pepper",2020,"1","männlich",1,1
2024,"P","Pepper",2021,"2","weiblich",2,1
2024,"P","Pepper / Zara",2016,"2","weiblich",2,1
2024,"P","Pepper Chi",2018,"2","weiblich",2,1
2024,"P","PepperMint",2010,"2","weiblich",2,1
2024,"P","Peppi",2022,"1","männlich",1,1
2024,"P","Pepples Coco",2018,"2","weiblich",2,1
2024,"P","Pepsi",2019,"2","weiblich",2,1
2024,"P","Pepsi",2020,"2","weiblich",2,1
2024,"P","Pepsi",2021,"1","männlich",1,1
2024,"P","Pepsi",2023,"2","weiblich",2,1
2024,"P","Pepsie (Jamie)",2015,"2","weiblich",2,1
2024,"P","Pera",2016,"2","weiblich",2,1
2024,"P","Perazzi",2012,"2","weiblich",2,1
2024,"P","Perfect Dream of Resin Farm",2014,"2","weiblich",2,1
2024,"P","Peri",2020,"2","weiblich",2,1
2024,"P","Peri Franky",2021,"2","weiblich",2,1
2024,"P","Perino",2017,"1","männlich",1,1
2024,"P","Perla",2013,"2","weiblich",2,1
2024,"P","Perla",2016,"2","weiblich",2,1
2024,"P","Perla",2017,"2","weiblich",2,1
2024,"P","Perle vom Storchengässle",2021,"2","weiblich",2,1
2024,"P","Pernod",2019,"1","männlich",1,1
2024,"P","Perrilla",2013,"2","weiblich",2,1
2024,"P","Perrino von der Wandergut",2017,"1","männlich",1,1
2024,"P","Perrito",2010,"1","männlich",1,1
2024,"P","Persik",2008,"2","weiblich",2,1
2024,"P","Perua",2017,"2","weiblich",2,1
2024,"P","Pesca",2016,"2","weiblich",2,1
2024,"P","Pete",2020,"1","männlich",1,1
2024,"P","Peter",2022,"1","männlich",1,1
2024,"P","Peter Pan vom Lippeufer",2016,"1","männlich",1,1
2024,"P","Petit Coco",2019,"1","männlich",1,1
2024,"P","Petzi",2020,"2","weiblich",2,1
2024,"P","Phajo vom Pudeleck",2016,"1","männlich",1,1
2024,"P","Phil",2015,"1","männlich",1,1
2024,"P","Phil",2022,"1","männlich",1,1
2024,"P","Philia Maddox",2020,"2","weiblich",2,1
2024,"P","Philip",2018,"1","männlich",1,1
2024,"P","Phillis",2020,"2","weiblich",2,1
2024,"P","Philo",2013,"1","männlich",1,1
2024,"P","Phlox du Pic d'Arbizon",2019,"1","männlich",1,1
2024,"P","Phoebe",2012,"2","weiblich",2,1
2024,"P","Phoebe",2013,"2","weiblich",2,2
2024,"P","Phoebe",2017,"2","weiblich",2,1
2024,"P","Phoebe (Candy Chini of Sweet)",2010,"2","weiblich",2,1
2024,"P","Phoebe (Peggy Sue)",2016,"2","weiblich",2,1
2024,"P","Phoebe vom Wandergut",2013,"2","weiblich",2,1
2024,"P","Phoebe x Franky Swiss Mountain",2023,"1","männlich",1,1
2024,"P","Phoebus",2019,"1","männlich",1,1
2024,"P","Phoeby",2023,"2","weiblich",2,1
2024,"P","Phylis",2018,"2","weiblich",2,1
2024,"P","Pi Poca",2019,"2","weiblich",2,1
2024,"P","Pia",2021,"2","weiblich",2,1
2024,"P","Picasso",2021,"1","männlich",1,1
2024,"P","Picasso Forever Young",2020,"1","männlich",1,1
2024,"P","Picasso Prinz",2022,"1","männlich",1,1
2024,"P","Picasso-Rosie",2023,"2","weiblich",2,1
2024,"P","Picciolo",2016,"1","männlich",1,1
2024,"P","Picco",2016,"1","männlich",1,2
2024,"P","Piccolo",2011,"1","männlich",1,1
2024,"P","Pichu",2023,"1","männlich",1,1
2024,"P","Pici",2021,"2","weiblich",2,1
2024,"P","Pickles",2015,"2","weiblich",2,1
2024,"P","Pickwick Aponi",2018,"2","weiblich",2,1
2024,"P","Pickwick New Montgomery",2019,"1","männlich",1,1
2024,"P","Pickwick Sorry",2020,"1","männlich",1,1
2024,"P","Pickwick Trillie",2018,"2","weiblich",2,1
2024,"P","Pico",2015,"1","männlich",1,1
2024,"P","Picola",2012,"2","weiblich",2,1
2024,"P","Picsou",2023,"1","männlich",1,1
2024,"P","Picu",2010,"1","männlich",1,1
2024,"P","Pietro",2019,"1","männlich",1,1
2024,"P","Pif",2015,"1","männlich",1,1
2024,"P","Pigna (Stracciatella)",2018,"2","weiblich",2,1
2024,"P","Pikus",2017,"1","männlich",1,1
2024,"P","Pilou",2022,"1","männlich",1,1
2024,"P","Pimm`s (Bruno)",2019,"1","männlich",1,1
2024,"P","Pina",2013,"2","weiblich",2,1
2024,"P","Pina",2017,"2","weiblich",2,1
2024,"P","Pina",2018,"2","weiblich",2,1
2024,"P","Pina",2019,"2","weiblich",2,1
2024,"P","Pina",2020,"2","weiblich",2,2
2024,"P","Pina",2021,"2","weiblich",2,1
2024,"P","Pina",2022,"2","weiblich",2,1
2024,"P","Pinia",2021,"2","weiblich",2,1
2024,"P","Pinia-Leska",2009,"2","weiblich",2,1
2024,"P","Pink Pinkily",2013,"2","weiblich",2,1
2024,"P","Pinki",2004,"1","männlich",1,1
2024,"P","Pinki",2008,"2","weiblich",2,1
2024,"P","Pinki Luna",2022,"2","weiblich",2,1
2024,"P","Pino",2013,"1","männlich",1,1
2024,"P","Pino",2020,"1","männlich",1,1
2024,"P","Pino",2021,"1","männlich",1,1
2024,"P","Pino",2021,"2","weiblich",2,1
2024,"P","Pino",2022,"1","männlich",1,1
2024,"P","Pino (Roque)",2022,"1","männlich",1,1
2024,"P","Pinot",2012,"1","männlich",1,1
2024,"P","Pinot",2021,"1","männlich",1,1
2024,"P","Pinot Noir Bauer",2020,"1","männlich",1,1
2024,"P","Pinta",2021,"2","weiblich",2,1
2024,"P","Pintxo",2013,"1","männlich",1,1
2024,"P","Pip",2015,"2","weiblich",2,1
2024,"P","Pipa",2010,"2","weiblich",2,1
2024,"P","Pipa",2015,"2","weiblich",2,1
2024,"P","Pipa",2019,"2","weiblich",2,1
2024,"P","Pipa",2020,"2","weiblich",2,1
2024,"P","Pipa",2022,"2","weiblich",2,1
2024,"P","Pipa",2023,"2","weiblich",2,1
2024,"P","Pipa (Pizpireta)",2022,"2","weiblich",2,1
2024,"P","Pipa (Yade von der Brausmatt)",2019,"2","weiblich",2,1
2024,"P","Pipan",2019,"1","männlich",1,1
2024,"P","Piper",2011,"2","weiblich",2,1
2024,"P","Piper",2012,"2","weiblich",2,1
2024,"P","Piper",2022,"2","weiblich",2,1
2024,"P","Piper",2023,"2","weiblich",2,1
2024,"P","Piper (Zeta vom Schlossturm)",2013,"2","weiblich",2,1
2024,"P","Pipiolo",2019,"1","männlich",1,1
2024,"P","Pipirima von Wasaland",2022,"2","weiblich",2,1
2024,"P","Pipo",2013,"1","männlich",1,2
2024,"P","Pipo",2020,"1","männlich",1,1
2024,"P","Pipo Wittlin",2008,"1","männlich",1,1
2024,"P","Pipoca",2012,"1","männlich",1,1
2024,"P","Pipoca",2015,"2","weiblich",2,1
2024,"P","Pipoca",2018,"2","weiblich",2,2
2024,"P","Pipoquinha",2021,"2","weiblich",2,1
2024,"P","Pippa",2013,"2","weiblich",2,1
2024,"P","Pippa",2016,"2","weiblich",2,1
2024,"P","Pippa",2017,"2","weiblich",2,2
2024,"P","Pippa",2021,"2","weiblich",2,1
2024,"P","Pippa",2022,"2","weiblich",2,1
2024,"P","Pippa",2023,"2","weiblich",2,1
2024,"P","Pippi/Burni",2019,"2","weiblich",2,1
2024,"P","Pippin (Duke)",2013,"1","männlich",1,1
2024,"P","Pippo",2009,"1","männlich",1,1
2024,"P","Pippo",2012,"1","männlich",1,1
2024,"P","Pippo",2014,"1","männlich",1,2
2024,"P","Pippo",2016,"1","männlich",1,1
2024,"P","Pippo",2017,"1","männlich",1,1
2024,"P","Pippo",2023,"1","männlich",1,1
2024,"P","Piri",2012,"2","weiblich",2,1
2024,"P","Pirlo",2020,"1","männlich",1,1
2024,"P","Piro",2013,"1","männlich",1,1
2024,"P","Piru",2022,"1","männlich",1,1
2024,"P","Pisco",2018,"1","männlich",1,1
2024,"P","Pisco",2021,"1","männlich",1,1
2024,"P","Pisco",2022,"1","männlich",1,1
2024,"P","Pit",2017,"1","männlich",1,1
2024,"P","Pit von der Lobdeburg",2018,"1","männlich",1,1
2024,"P","Piti Jack",2018,"1","männlich",1,1
2024,"P","Pitschi",2011,"1","männlich",1,1
2024,"P","Piuma del Wanhelsing",2021,"2","weiblich",2,1
2024,"P","Pixel",2020,"2","weiblich",2,1
2024,"P","Pixel",2021,"1","männlich",1,1
2024,"P","Pixel",2022,"1","männlich",1,1
2024,"P","Pixi",2008,"2","weiblich",2,1
2024,"P","Pixi",2020,"1","männlich",1,1
2024,"P","Pixie",2009,"2","weiblich",2,1
2024,"P","Pixie",2013,"2","weiblich",2,2
2024,"P","Pixie",2021,"2","weiblich",2,1
2024,"P","Pixie",2023,"2","weiblich",2,1
2024,"P","Pixie Suzie Novadog",2020,"2","weiblich",2,1
2024,"P","Plainfire's Honey i'm Good",2023,"2","weiblich",2,1
2024,"P","Plainfire`s Xotic Lapdancer",2019,"1","männlich",1,1
2024,"P","Platon",2011,"1","männlich",1,1
2024,"P","Plet",2022,"1","männlich",1,1
2024,"P","Plume du Val de Courame",2019,"2","weiblich",2,1
2024,"P","Plutao",2020,"1","männlich",1,1
2024,"P","Pluto",2005,"1","männlich",1,1
2024,"P","Pluto",2016,"1","männlich",1,1
2024,"P","Pluto",2020,"1","männlich",1,1
2024,"P","Pluto",2021,"1","männlich",1,1
2024,"P","Pluto",2022,"1","männlich",1,1
2024,"P","Pochi",2022,"1","männlich",1,1
2024,"P","Poka",2014,"2","weiblich",2,1
2024,"P","Poki",2020,"2","weiblich",2,1
2024,"P","Pol",2020,"1","männlich",1,1
2024,"P","Pola",2019,"2","weiblich",2,1
2024,"P","Pola",2020,"2","weiblich",2,1
2024,"P","Poldo",2021,"1","männlich",1,1
2024,"P","Polina (Lea)",2022,"2","weiblich",2,1
2024,"P","Pollock",2020,"1","männlich",1,1
2024,"P","Polly",2010,"2","weiblich",2,1
2024,"P","Polly",2016,"2","weiblich",2,1
2024,"P","Polly",2017,"2","weiblich",2,1
2024,"P","Polly",2018,"2","weiblich",2,1
2024,"P","Polly",2020,"2","weiblich",2,2
2024,"P","Polly",2021,"2","weiblich",2,4
2024,"P","Polly Lumi",2022,"2","weiblich",2,1
2024,"P","Polpo",2022,"1","männlich",1,1
2024,"P","Poly",2020,"1","männlich",1,1
2024,"P","Pom",2020,"1","männlich",1,1
2024,"P","Pom Pom",2018,"2","weiblich",2,1
2024,"P","Pomelo",2012,"1","männlich",1,1
2024,"P","Ponchy",2021,"1","männlich",1,1
2024,"P","Pongo",2014,"1","männlich",1,1
2024,"P","Pongo",2015,"1","männlich",1,1
2024,"P","Pongo",2021,"1","männlich",1,1
2024,"P","Ponsai",2019,"2","weiblich",2,1
2024,"P","Ponyo",2020,"2","weiblich",2,1
2024,"P","Ponyo",2023,"2","weiblich",2,1
2024,"P","Ponzu",2017,"1","männlich",1,1
2024,"P","Pooch-Jimmy vom Mohnstein",2010,"1","männlich",1,1
2024,"P","Popcorn",2022,"2","weiblich",2,1
2024,"P","Popeye",2020,"1","männlich",1,1
2024,"P","Popi",2017,"1","männlich",1,1
2024,"P","Popi",2022,"1","männlich",1,1
2024,"P","Popota",2011,"2","weiblich",2,1
2024,"P","Poppa",2016,"2","weiblich",2,1
2024,"P","Poppy",2018,"2","weiblich",2,1
2024,"P","Poppy",2019,"2","weiblich",2,1
2024,"P","Poppy",2021,"2","weiblich",2,2
2024,"P","Poppy",2022,"2","weiblich",2,1
2024,"P","Pork Chop",2009,"1","männlich",1,1
2024,"P","Porthos",2013,"1","männlich",1,1
2024,"P","Porti",2022,"1","männlich",1,1
2024,"P","Poseidon",2023,"1","männlich",1,1
2024,"P","Potato",2021,"1","männlich",1,1
2024,"P","Poupée",2023,"2","weiblich",2,1
2024,"P","Poussy",2008,"2","weiblich",2,1
2024,"P","Power Pili",2022,"2","weiblich",2,1
2024,"P","Prada",2019,"2","weiblich",2,1
2024,"P","Precious Honey",2023,"2","weiblich",2,1
2024,"P","Preston",2019,"1","männlich",1,1
2024,"P","Pretty",2012,"2","weiblich",2,1
2024,"P","Pria",2023,"2","weiblich",2,1
2024,"P","Priamo",2019,"1","männlich",1,1
2024,"P","Pricilla",2014,"2","weiblich",2,1
2024,"P","Pride",2023,"1","männlich",1,1
2024,"P","Primavera",2020,"2","weiblich",2,1
2024,"P","Primo (Priamos v. Poptime)",2018,"1","männlich",1,1
2024,"P","Prince",2010,"1","männlich",1,1
2024,"P","Prince",2018,"1","männlich",1,1
2024,"P","Prince",2020,"1","männlich",1,1
2024,"P","Prince Charming Shay",2022,"1","männlich",1,1
2024,"P","Prince Jamie",2020,"1","männlich",1,1
2024,"P","Prince Louis III",2017,"1","männlich",1,1
2024,"P","Prince Scheidegger",2022,"1","männlich",1,1
2024,"P","Princesa",2018,"2","weiblich",2,1
2024,"P","Princess",2011,"2","weiblich",2,1
2024,"P","Princess",2022,"2","weiblich",2,1
2024,"P","Princess",2023,"2","weiblich",2,1
2024,"P","Princess Alaia",2014,"2","weiblich",2,1
2024,"P","Princesse of Artabella Dézaley",2018,"2","weiblich",2,1
2024,"P","Prinz",2013,"1","männlich",1,1
2024,"P","Prinz",2021,"1","männlich",1,1
2024,"P","Prinzi",2013,"2","weiblich",2,1
2024,"P","Provocateur Fiona my Love",2014,"2","weiblich",2,1
2024,"P","Provocateur Virgil My Red Love",2023,"1","männlich",1,1
2024,"P","Pu (Romel`s Pussy)",2009,"2","weiblich",2,1
2024,"P","Pua",2015,"2","weiblich",2,1
2024,"P","Pubi",2008,"1","männlich",1,1
2024,"P","Pucci",2012,"1","männlich",1,1
2024,"P","Puccini",2007,"1","männlich",1,1
2024,"P","Pudding",2007,"1","männlich",1,1
2024,"P","Pudim",2016,"1","männlich",1,1
2024,"P","Pudja",2013,"2","weiblich",2,1
2024,"P","Puffi",2020,"2","weiblich",2,1
2024,"P","Puffo",2016,"1","männlich",1,1
2024,"P","Puga",2014,"1","männlich",1,1
2024,"P","Puggle",2013,"2","weiblich",2,1
2024,"P","Puky",2016,"1","männlich",1,1
2024,"P","Puma",2011,"2","weiblich",2,1
2024,"P","Puma",2014,"1","männlich",1,1
2024,"P","Pumbi (Camillo Don)",2018,"1","männlich",1,1
2024,"P","Pumi",2014,"1","männlich",1,1
2024,"P","Pumpkin",2020,"1","männlich",1,1
2024,"P","Punky",2008,"1","männlich",1,1
2024,"P","Punky",2019,"1","männlich",1,1
2024,"P","Punta",2012,"2","weiblich",2,1
2024,"P","Pupi",2017,"1","männlich",1,1
2024,"P","Pupi",2021,"1","männlich",1,1
2024,"P","Puppi",2010,"2","weiblich",2,1
2024,"P","Pupsi",2022,"1","männlich",1,1
2024,"P","Pupy",2012,"1","männlich",1,1
2024,"P","Purple arrow's Nayeli",2017,"2","weiblich",2,1
2024,"P","Purple arrow's Purple Heart",2019,"1","männlich",1,1
2024,"P","Puusti",2022,"2","weiblich",2,1
2024,"P","Pyra",2014,"2","weiblich",2,1
2024,"P","Päuli",2009,"1","männlich",1,1
2024,"P","Pöti",2021,"1","männlich",1,1
2024,"P","Pünktli ohne Anton",2008,"2","weiblich",2,1
2024,"P","Püppi",2023,"2","weiblich",2,1
2024,"P","Qadira (Kiwi)",2023,"2","weiblich",2,1
2024,"P","Qaio vom Drumlin Wolf",2017,"1","männlich",1,1
2024,"P","Qiro",2019,"1","männlich",1,1
2024,"P","Qiwi",2016,"2","weiblich",2,1
2024,"P","Qiyu del Sogno del Bosco",2021,"1","männlich",1,1
2024,"P","Quad",2021,"1","männlich",1,1
2024,"P","Quana of Black-Devils",2019,"2","weiblich",2,1
2024,"P","Quarzo",2021,"2","weiblich",2,1
2024,"P","Quattro",2015,"1","männlich",1,1
2024,"P","Qube",2015,"1","männlich",1,1
2024,"P","Qubit",2018,"2","weiblich",2,1
2024,"P","Que Tango",2011,"1","männlich",1,1
2024,"P","Queen",2014,"2","weiblich",2,1
2024,"P","Queen",2022,"2","weiblich",2,1
2024,"P","Queen Ela",2018,"2","weiblich",2,1
2024,"P","Queen Helena vom Mindelschloss",2020,"2","weiblich",2,1
2024,"P","Queen's Gypsi Girl",2012,"2","weiblich",2,1
2024,"P","Queenie",2018,"2","weiblich",2,1
2024,"P","Queeny",2011,"2","weiblich",2,1
2024,"P","Quencin-cio-luno",2019,"1","männlich",1,1
2024,"P","Quenco von Shinbashi",2019,"1","männlich",1,1
2024,"P","Quendy Quick like a flash",2018,"2","weiblich",2,1
2024,"P","Quentin",2020,"1","männlich",1,1
2024,"P","Quentino",2020,"1","männlich",1,1
